Time period,Source,Sink,Flow,TransCap
8.0,8.0,2.0,0.0,0.0
8.0,8.0,3.0,0.0,0.0
8.0,8.0,4.0,0.0,0.0
8.0,8.0,5.0,54.14435788634091,740.0
8.0,8.0,6.0,-40.805224186340865,621.0
8.0,8.0,7.0,0.0,0.0
8.0,8.0,8.0,0.0,0.0
8.0,8.0,9.0,0.0,0.0
8.0,8.0,10.0,0.0,0.0
8.0,9.0,1.0,0.0,0.0
8.0,9.0,2.0,0.0,0.0
8.0,9.0,3.0,0.0,0.0
8.0,9.0,4.0,0.0,0.0
8.0,9.0,5.0,-314.96117765328836,450.0
8.0,9.0,6.0,0.0,0.0
8.0,9.0,7.0,0.0,0.0
8.0,9.0,8.0,0.0,0.0
8.0,9.0,9.0,0.0,0.0
8.0,9.0,10.0,166.3389192532884,1200.0
8.0,10.0,1.0,-178.23216293001693,1200.0
8.0,10.0,2.0,-241.46404551669482,1200.0
8.0,10.0,3.0,0.0,0.0
8.0,10.0,4.0,0.0,0.0
8.0,10.0,5.0,0.0,0.0
8.0,10.0,6.0,0.0,0.0
8.0,10.0,7.0,0.0,0.0
8.0,10.0,8.0,0.0,0.0
8.0,10.0,9.0,-166.3389192532884,1200.0
8.0,10.0,10.0,0.0,0.0
9.0,1.0,1.0,0.0,0.0
9.0,1.0,2.0,-66.0863033625472,300.0
9.0,1.0,3.0,-533.4460900267674,990.0
9.0,1.0,4.0,0.0,0.0
9.0,1.0,5.0,0.0,0.0
9.0,1.0,6.0,0.0,0.0
9.0,1.0,7.0,0.0,0.0
9.0,1.0,8.0,0.0,0.0
9.0,1.0,9.0,0.0,0.0
9.0,1.0,10.0,164.80628978931455,1200.0
9.0,2.0,1.0,66.0863033625472,300.0
9.0,2.0,2.0,0.0,0.0
9.0,2.0,3.0,-467.35978666422017,800.0
9.0,2.0,4.0,-139.54726980399346,1195.0
9.0,2.0,5.0,0.0,0.0
9.0,2.0,6.0,-342.16099544619533,1100.0
9.0,2.0,7.0,0.0,0.0
9.0,2.0,8.0,0.0,0.0
9.0,2.0,9.0,0.0,0.0
9.0,2.0,10.0,230.89259315186175,1200.0
9.0,3.0,1.0,533.4460900267674,990.0
9.0,3.0,2.0,467.35978666422017,800.0
9.0,3.0,3.0,0.0,0.0
9.0,3.0,4.0,0.0,0.0
9.0,3.0,5.0,0.0,0.0
9.0,3.0,6.0,0.0,0.0
9.0,3.0,7.0,-333.62274329098767,1300.0
9.0,3.0,8.0,0.0,0.0
9.0,3.0,9.0,0.0,0.0
9.0,3.0,10.0,0.0,0.0
9.0,4.0,1.0,0.0,0.0
9.0,4.0,2.0,139.54726980399346,1195.0
9.0,4.0,3.0,0.0,0.0
9.0,4.0,4.0,0.0,0.0
9.0,4.0,5.0,-113.95564126179188,753.0
9.0,4.0,6.0,-202.61372564220198,1500.0
9.0,4.0,7.0,0.0,0.0
9.0,4.0,8.0,0.0,0.0
9.0,4.0,9.0,0.0,0.0
9.0,4.0,10.0,0.0,0.0
9.0,5.0,1.0,0.0,0.0
9.0,5.0,2.0,0.0,0.0
9.0,5.0,3.0,0.0,0.0
9.0,5.0,4.0,113.95564126179188,753.0
9.0,5.0,5.0,0.0,0.0
9.0,5.0,6.0,-88.65808438041017,870.0
9.0,5.0,7.0,0.0,0.0
9.0,5.0,8.0,-60.19927374020513,740.0
9.0,5.0,9.0,309.51637615882345,450.0
9.0,5.0,10.0,0.0,0.0
9.0,6.0,1.0,0.0,0.0
9.0,6.0,2.0,342.16099544619533,1100.0
9.0,6.0,3.0,0.0,0.0
9.0,6.0,4.0,202.61372564220198,1500.0
9.0,6.0,5.0,88.65808438041017,870.0
9.0,6.0,6.0,0.0,0.0
9.0,6.0,7.0,-458.82153450901257,480.0
9.0,6.0,8.0,28.45881064020507,621.0
9.0,6.0,9.0,0.0,0.0
9.0,6.0,10.0,0.0,0.0
9.0,7.0,1.0,0.0,0.0
9.0,7.0,2.0,0.0,0.0
9.0,7.0,3.0,333.62274329098767,1300.0
9.0,7.0,4.0,0.0,0.0
9.0,7.0,5.0,0.0,0.0
9.0,7.0,6.0,458.82153450901257,480.0
9.0,7.0,7.0,0.0,0.0
9.0,7.0,8.0,0.0,0.0
9.0,7.0,9.0,0.0,0.0
9.0,7.0,10.0,0.0,0.0
9.0,8.0,1.0,0.0,0.0
9.0,8.0,2.0,0.0,0.0
9.0,8.0,3.0,0.0,0.0
9.0,8.0,4.0,0.0,0.0
9.0,8.0,5.0,60.19927374020513,740.0
9.0,8.0,6.0,-28.45881064020507,621.0
9.0,8.0,7.0,0.0,0.0
9.0,8.0,8.0,0.0,0.0
9.0,8.0,9.0,0.0,0.0
9.0,8.0,10.0,0.0,0.0
9.0,9.0,1.0,0.0,0.0
9.0,9.0,2.0,0.0,0.0
9.0,9.0,3.0,0.0,0.0
9.0,9.0,4.0,0.0,0.0
9.0,9.0,5.0,-309.51637615882345,450.0
9.0,9.0,6.0,0.0,0.0
9.0,9.0,7.0,0.0,0.0
9.0,9.0,8.0,0.0,0.0
9.0,9.0,9.0,0.0,0.0
9.0,9.0,10.0,174.87912805882348,1200.0
9.0,10.0,1.0,-164.80628978931455,1200.0
9.0,10.0,2.0,-230.89259315186175,1200.0
9.0,10.0,3.0,0.0,0.0
9.0,10.0,4.0,0.0,0.0
9.0,10.0,5.0,0.0,0.0
9.0,10.0,6.0,0.0,0.0
9.0,10.0,7.0,0.0,0.0
9.0,10.0,8.0,0.0,0.0
9.0,10.0,9.0,-174.87912805882348,1200.0
9.0,10.0,10.0,0.0,0.0
10.0,1.0,1.0,0.0,0.0
10.0,1.0,2.0,-64.79727407827316,300.0
10.0,1.0,3.0,-534.191271893778,990.0
10.0,1.0,4.0,0.0,0.0
10.0,1.0,5.0,0.0,0.0
10.0,1.0,6.0,0.0,0.0
10.0,1.0,7.0,0.0,0.0
10.0,1.0,8.0,0.0,0.0
10.0,1.0,9.0,0.0,0.0
10.0,1.0,10.0,165.13346747205117,1200.0
10.0,2.0,1.0,64.79727407827316,300.0
10.0,2.0,2.0,0.0,0.0
10.0,2.0,3.0,-469.3939978155048,800.0
10.0,2.0,4.0,-134.19134935940775,1195.0
10.0,2.0,5.0,0.0,0.0
10.0,2.0,6.0,-341.92528625368504,1100.0
10.0,2.0,7.0,0.0,0.0
10.0,2.0,8.0,0.0,0.0
10.0,2.0,9.0,0.0,0.0
10.0,2.0,10.0,229.93074155032434,1200.0
10.0,3.0,1.0,534.191271893778,990.0
10.0,3.0,2.0,469.3939978155048,800.0
10.0,3.0,3.0,0.0,0.0
10.0,3.0,4.0,0.0,0.0
10.0,3.0,5.0,0.0,0.0
10.0,3.0,6.0,0.0,0.0
10.0,3.0,7.0,-335.4222330092828,1300.0
10.0,3.0,8.0,0.0,0.0
10.0,3.0,9.0,0.0,0.0
10.0,3.0,10.0,0.0,0.0
10.0,4.0,1.0,0.0,0.0
10.0,4.0,2.0,134.19134935940775,1195.0
10.0,4.0,3.0,0.0,0.0
10.0,4.0,4.0,0.0,0.0
10.0,4.0,5.0,-118.22197774551637,753.0
10.0,4.0,6.0,-207.7339368942769,1500.0
10.0,4.0,7.0,0.0,0.0
10.0,4.0,8.0,0.0,0.0
10.0,4.0,9.0,0.0,0.0
10.0,4.0,10.0,0.0,0.0
10.0,5.0,1.0,0.0,0.0
10.0,5.0,2.0,0.0,0.0
10.0,5.0,3.0,0.0,0.0
10.0,5.0,4.0,118.22197774551637,753.0
10.0,5.0,5.0,0.0,0.0
10.0,5.0,6.0,-89.51195914876052,870.0
10.0,5.0,7.0,0.0,0.0
10.0,5.0,8.0,-61.306699474380196,740.0
10.0,5.0,9.0,307.97348717762435,450.0
10.0,5.0,10.0,0.0,0.0
10.0,6.0,1.0,0.0,0.0
10.0,6.0,2.0,341.92528625368504,1100.0
10.0,6.0,3.0,0.0,0.0
10.0,6.0,4.0,207.7339368942769,1500.0
10.0,6.0,5.0,89.51195914876052,870.0
10.0,6.0,6.0,0.0,0.0
10.0,6.0,7.0,-462.8909445711027,480.0
10.0,6.0,8.0,28.20525967438022,621.0
10.0,6.0,9.0,0.0,0.0
10.0,6.0,10.0,0.0,0.0
10.0,7.0,1.0,0.0,0.0
10.0,7.0,2.0,0.0,0.0
10.0,7.0,3.0,335.4222330092828,1300.0
10.0,7.0,4.0,0.0,0.0
10.0,7.0,5.0,0.0,0.0
10.0,7.0,6.0,462.8909445711027,480.0
10.0,7.0,7.0,0.0,0.0
10.0,7.0,8.0,0.0,0.0
10.0,7.0,9.0,0.0,0.0
10.0,7.0,10.0,0.0,0.0
10.0,8.0,1.0,0.0,0.0
10.0,8.0,2.0,0.0,0.0
10.0,8.0,3.0,0.0,0.0
10.0,8.0,4.0,0.0,0.0
10.0,8.0,5.0,61.306699474380196,740.0
10.0,8.0,6.0,-28.20525967438022,621.0
10.0,8.0,7.0,0.0,0.0
10.0,8.0,8.0,0.0,0.0
10.0,8.0,9.0,0.0,0.0
10.0,8.0,10.0,0.0,0.0
10.0,9.0,1.0,0.0,0.0
10.0,9.0,2.0,0.0,0.0
10.0,9.0,3.0,0.0,0.0
10.0,9.0,4.0,0.0,0.0
10.0,9.0,5.0,-307.97348717762435,450.0
10.0,9.0,6.0,0.0,0.0
10.0,9.0,7.0,0.0,0.0
10.0,9.0,8.0,0.0,0.0
10.0,9.0,9.0,0.0,0.0
10.0,9.0,10.0,174.3705814776244,1200.0
10.0,10.0,1.0,-165.13346747205117,1200.0
10.0,10.0,2.0,-229.93074155032434,1200.0
10.0,10.0,3.0,0.0,0.0
10.0,10.0,4.0,0.0,0.0
10.0,10.0,5.0,0.0,0.0
10.0,10.0,6.0,0.0,0.0
10.0,10.0,7.0,0.0,0.0
10.0,10.0,8.0,0.0,0.0
10.0,10.0,9.0,-174.3705814776244,1200.0
10.0,10.0,10.0,0.0,0.0
11.0,1.0,1.0,0.0,0.0
11.0,1.0,2.0,-59.37890731821244,300.0
11.0,1.0,3.0,-574.3328765091062,990.0
11.0,1.0,4.0,0.0,0.0
11.0,1.0,5.0,0.0,0.0
11.0,1.0,6.0,0.0,0.0
11.0,1.0,7.0,0.0,0.0
11.0,1.0,8.0,0.0,0.0
11.0,1.0,9.0,0.0,0.0
11.0,1.0,10.0,184.38130762731868,1200.0
11.0,2.0,1.0,59.37890731821244,300.0
11.0,2.0,2.0,0.0,0.0
11.0,2.0,3.0,-514.9539691908938,800.0
11.0,2.0,4.0,-134.8201608204047,1195.0
11.0,2.0,5.0,0.0,0.0
11.0,2.0,6.0,-327.36070665244506,1100.0
11.0,2.0,7.0,0.0,0.0
11.0,2.0,8.0,0.0,0.0
11.0,2.0,9.0,0.0,0.0
11.0,2.0,10.0,243.76021494553112,1200.0
11.0,3.0,1.0,574.3328765091062,990.0
11.0,3.0,2.0,514.9539691908938,800.0
11.0,3.0,3.0,0.0,0.0
11.0,3.0,4.0,0.0,0.0
11.0,3.0,5.0,0.0,0.0
11.0,3.0,6.0,0.0,0.0
11.0,3.0,7.0,-292.40673746155096,1300.0
11.0,3.0,8.0,0.0,0.0
11.0,3.0,9.0,0.0,0.0
11.0,3.0,10.0,0.0,0.0
11.0,4.0,1.0,0.0,0.0
11.0,4.0,2.0,134.8201608204047,1195.0
11.0,4.0,3.0,0.0,0.0
11.0,4.0,4.0,0.0,0.0
11.0,4.0,5.0,-96.60901978836444,753.0
11.0,4.0,6.0,-192.54054583204027,1500.0
11.0,4.0,7.0,0.0,0.0
11.0,4.0,8.0,0.0,0.0
11.0,4.0,9.0,0.0,0.0
11.0,4.0,10.0,0.0,0.0
11.0,5.0,1.0,0.0,0.0
11.0,5.0,2.0,0.0,0.0
11.0,5.0,3.0,0.0,0.0
11.0,5.0,4.0,96.60901978836444,753.0
11.0,5.0,5.0,0.0,0.0
11.0,5.0,6.0,-95.93152604367606,870.0
11.0,5.0,7.0,0.0,0.0
11.0,5.0,8.0,-52.42632847183859,740.0
11.0,5.0,9.0,313.5846680271502,450.0
11.0,5.0,10.0,0.0,0.0
11.0,6.0,1.0,0.0,0.0
11.0,6.0,2.0,327.36070665244506,1100.0
11.0,6.0,3.0,0.0,0.0
11.0,6.0,4.0,192.54054583204027,1500.0
11.0,6.0,5.0,95.93152604367606,870.0
11.0,6.0,6.0,0.0,0.0
11.0,6.0,7.0,-480.0,480.0
11.0,6.0,8.0,43.50519757183861,621.0
11.0,6.0,9.0,0.0,0.0
11.0,6.0,10.0,0.0,0.0
11.0,7.0,1.0,0.0,0.0
11.0,7.0,2.0,0.0,0.0
11.0,7.0,3.0,292.40673746155096,1300.0
11.0,7.0,4.0,0.0,0.0
11.0,7.0,5.0,0.0,0.0
11.0,7.0,6.0,480.0,480.0
11.0,7.0,7.0,0.0,0.0
11.0,7.0,8.0,0.0,0.0
11.0,7.0,9.0,0.0,0.0
11.0,7.0,10.0,0.0,0.0
11.0,8.0,1.0,0.0,0.0
11.0,8.0,2.0,0.0,0.0
11.0,8.0,3.0,0.0,0.0
11.0,8.0,4.0,0.0,0.0
11.0,8.0,5.0,52.42632847183859,740.0
11.0,8.0,6.0,-43.50519757183861,621.0
11.0,8.0,7.0,0.0,0.0
11.0,8.0,8.0,0.0,0.0
11.0,8.0,9.0,0.0,0.0
11.0,8.0,10.0,0.0,0.0
11.0,9.0,1.0,0.0,0.0
11.0,9.0,2.0,0.0,0.0
11.0,9.0,3.0,0.0,0.0
11.0,9.0,4.0,0.0,0.0
11.0,9.0,5.0,-313.5846680271502,450.0
11.0,9.0,6.0,0.0,0.0
11.0,9.0,7.0,0.0,0.0
11.0,9.0,8.0,0.0,0.0
11.0,9.0,9.0,0.0,0.0
11.0,9.0,10.0,161.6047275271502,1200.0
11.0,10.0,1.0,-184.38130762731868,1200.0
11.0,10.0,2.0,-243.76021494553112,1200.0
11.0,10.0,3.0,0.0,0.0
11.0,10.0,4.0,0.0,0.0
11.0,10.0,5.0,0.0,0.0
11.0,10.0,6.0,0.0,0.0
11.0,10.0,7.0,0.0,0.0
11.0,10.0,8.0,0.0,0.0
11.0,10.0,9.0,-161.6047275271502,1200.0
11.0,10.0,10.0,0.0,0.0
12.0,1.0,1.0,0.0,0.0
12.0,1.0,2.0,-104.88283390229803,300.0
12.0,1.0,3.0,-543.8545108047772,990.0
12.0,1.0,4.0,0.0,0.0
12.0,1.0,5.0,0.0,0.0
12.0,1.0,6.0,0.0,0.0
12.0,1.0,7.0,0.0,0.0
12.0,1.0,8.0,0.0,0.0
12.0,1.0,9.0,0.0,0.0
12.0,1.0,10.0,170.37269770707528,1200.0
12.0,2.0,1.0,104.88283390229803,300.0
12.0,2.0,2.0,0.0,0.0
12.0,2.0,3.0,-438.97167690247915,800.0
12.0,2.0,4.0,-296.9251755718243,1195.0
12.0,2.0,5.0,0.0,0.0
12.0,2.0,6.0,-361.78848353736754,1100.0
12.0,2.0,7.0,0.0,0.0
12.0,2.0,8.0,0.0,0.0
12.0,2.0,9.0,0.0,0.0
12.0,2.0,10.0,275.2555316093733,1200.0
12.0,3.0,1.0,543.8545108047772,990.0
12.0,3.0,2.0,438.97167690247915,800.0
12.0,3.0,3.0,0.0,0.0
12.0,3.0,4.0,0.0,0.0
12.0,3.0,5.0,0.0,0.0
12.0,3.0,6.0,0.0,0.0
12.0,3.0,7.0,-364.7364156072564,1300.0
12.0,3.0,8.0,0.0,0.0
12.0,3.0,9.0,0.0,0.0
12.0,3.0,10.0,0.0,0.0
12.0,4.0,1.0,0.0,0.0
12.0,4.0,2.0,296.9251755718243,1195.0
12.0,4.0,3.0,0.0,0.0
12.0,4.0,4.0,0.0,0.0
12.0,4.0,5.0,21.271949114094454,753.0
12.0,4.0,6.0,-64.86330796554358,1500.0
12.0,4.0,7.0,0.0,0.0
12.0,4.0,8.0,0.0,0.0
12.0,4.0,9.0,0.0,0.0
12.0,4.0,10.0,0.0,0.0
12.0,5.0,1.0,0.0,0.0
12.0,5.0,2.0,0.0,0.0
12.0,5.0,3.0,0.0,0.0
12.0,5.0,4.0,-21.271949114094454,753.0
12.0,5.0,5.0,0.0,0.0
12.0,5.0,6.0,-86.135257079638,870.0
12.0,5.0,7.0,0.0,0.0
12.0,5.0,8.0,-24.845248089818895,740.0
12.0,5.0,9.0,368.68338818355136,450.0
12.0,5.0,10.0,0.0,0.0
12.0,6.0,1.0,0.0,0.0
12.0,6.0,2.0,361.78848353736754,1100.0
12.0,6.0,3.0,0.0,0.0
12.0,6.0,4.0,64.86330796554358,1500.0
12.0,6.0,5.0,86.135257079638,870.0
12.0,6.0,6.0,0.0,0.0
12.0,6.0,7.0,-441.91960897236805,480.0
12.0,6.0,8.0,61.2900089898189,621.0
12.0,6.0,9.0,0.0,0.0
12.0,6.0,10.0,0.0,0.0
12.0,7.0,1.0,0.0,0.0
12.0,7.0,2.0,0.0,0.0
12.0,7.0,3.0,364.7364156072564,1300.0
12.0,7.0,4.0,0.0,0.0
12.0,7.0,5.0,0.0,0.0
12.0,7.0,6.0,441.91960897236805,480.0
12.0,7.0,7.0,0.0,0.0
12.0,7.0,8.0,0.0,0.0
12.0,7.0,9.0,0.0,0.0
12.0,7.0,10.0,0.0,0.0
12.0,8.0,1.0,0.0,0.0
12.0,8.0,2.0,0.0,0.0
12.0,8.0,3.0,0.0,0.0
12.0,8.0,4.0,0.0,0.0
12.0,8.0,5.0,24.845248089818895,740.0
12.0,8.0,6.0,-61.2900089898189,621.0
12.0,8.0,7.0,0.0,0.0
12.0,8.0,8.0,0.0,0.0
12.0,8.0,9.0,0.0,0.0
12.0,8.0,10.0,0.0,0.0
12.0,9.0,1.0,0.0,0.0
12.0,9.0,2.0,0.0,0.0
12.0,9.0,3.0,0.0,0.0
12.0,9.0,4.0,0.0,0.0
12.0,9.0,5.0,-368.68338818355136,450.0
12.0,9.0,6.0,0.0,0.0
12.0,9.0,7.0,0.0,0.0
12.0,9.0,8.0,0.0,0.0
12.0,9.0,9.0,0.0,0.0
12.0,9.0,10.0,182.22536988355142,1200.0
12.0,10.0,1.0,-170.37269770707528,1200.0
12.0,10.0,2.0,-275.2555316093733,1200.0
12.0,10.0,3.0,0.0,0.0
12.0,10.0,4.0,0.0,0.0
12.0,10.0,5.0,0.0,0.0
12.0,10.0,6.0,0.0,0.0
12.0,10.0,7.0,0.0,0.0
12.0,10.0,8.0,0.0,0.0
12.0,10.0,9.0,-182.22536988355142,1200.0
12.0,10.0,10.0,0.0,0.0
13.0,1.0,1.0,0.0,0.0
13.0,1.0,2.0,-49.26853642145696,300.0
13.0,1.0,3.0,-569.0678996376824,990.0
13.0,1.0,4.0,0.0,0.0
13.0,1.0,5.0,0.0,0.0
13.0,1.0,6.0,0.0,0.0
13.0,1.0,7.0,0.0,0.0
13.0,1.0,8.0,0.0,0.0
13.0,1.0,9.0,0.0,0.0
13.0,1.0,10.0,204.83797468074889,1200.0
13.0,2.0,1.0,49.26853642145696,300.0
13.0,2.0,2.0,0.0,0.0
13.0,2.0,3.0,-519.7993632162255,800.0
13.0,2.0,4.0,-245.87585162258927,1195.0
13.0,2.0,5.0,0.0,0.0
13.0,2.0,6.0,-306.14311948484817,1100.0
13.0,2.0,7.0,0.0,0.0
13.0,2.0,8.0,0.0,0.0
13.0,2.0,9.0,0.0,0.0
13.0,2.0,10.0,254.10651110220584,1200.0
13.0,3.0,1.0,569.0678996376824,990.0
13.0,3.0,2.0,519.7993632162255,800.0
13.0,3.0,3.0,0.0,0.0
13.0,3.0,4.0,0.0,0.0
13.0,3.0,5.0,0.0,0.0
13.0,3.0,6.0,0.0,0.0
13.0,3.0,7.0,-266.34375626862294,1300.0
13.0,3.0,8.0,0.0,0.0
13.0,3.0,9.0,0.0,0.0
13.0,3.0,10.0,0.0,0.0
13.0,4.0,1.0,0.0,0.0
13.0,4.0,2.0,245.87585162258927,1195.0
13.0,4.0,3.0,0.0,0.0
13.0,4.0,4.0,0.0,0.0
13.0,4.0,5.0,36.98506993966964,753.0
13.0,4.0,6.0,-60.267267862258905,1500.0
13.0,4.0,7.0,0.0,0.0
13.0,4.0,8.0,0.0,0.0
13.0,4.0,9.0,0.0,0.0
13.0,4.0,10.0,0.0,0.0
13.0,5.0,1.0,0.0,0.0
13.0,5.0,2.0,0.0,0.0
13.0,5.0,3.0,0.0,0.0
13.0,5.0,4.0,-36.98506993966964,753.0
13.0,5.0,5.0,0.0,0.0
13.0,5.0,6.0,-97.25233780192858,870.0
13.0,5.0,7.0,0.0,0.0
13.0,5.0,8.0,-3.895290350964359,740.0
13.0,5.0,9.0,344.87411409256265,450.0
13.0,5.0,10.0,0.0,0.0
13.0,6.0,1.0,0.0,0.0
13.0,6.0,2.0,306.14311948484817,1100.0
13.0,6.0,3.0,0.0,0.0
13.0,6.0,4.0,60.267267862258905,1500.0
13.0,6.0,5.0,97.25233780192858,870.0
13.0,6.0,6.0,0.0,0.0
13.0,6.0,7.0,-480.0,480.0
13.0,6.0,8.0,93.35704745096436,621.0
13.0,6.0,9.0,0.0,0.0
13.0,6.0,10.0,0.0,0.0
13.0,7.0,1.0,0.0,0.0
13.0,7.0,2.0,0.0,0.0
13.0,7.0,3.0,266.34375626862294,1300.0
13.0,7.0,4.0,0.0,0.0
13.0,7.0,5.0,0.0,0.0
13.0,7.0,6.0,480.0,480.0
13.0,7.0,7.0,0.0,0.0
13.0,7.0,8.0,0.0,0.0
13.0,7.0,9.0,0.0,0.0
13.0,7.0,10.0,0.0,0.0
13.0,8.0,1.0,0.0,0.0
13.0,8.0,2.0,0.0,0.0
13.0,8.0,3.0,0.0,0.0
13.0,8.0,4.0,0.0,0.0
13.0,8.0,5.0,3.895290350964359,740.0
13.0,8.0,6.0,-93.35704745096436,621.0
13.0,8.0,7.0,0.0,0.0
13.0,8.0,8.0,0.0,0.0
13.0,8.0,9.0,0.0,0.0
13.0,8.0,10.0,0.0,0.0
13.0,9.0,1.0,0.0,0.0
13.0,9.0,2.0,0.0,0.0
13.0,9.0,3.0,0.0,0.0
13.0,9.0,4.0,0.0,0.0
13.0,9.0,5.0,-344.87411409256265,450.0
13.0,9.0,6.0,0.0,0.0
13.0,9.0,7.0,0.0,0.0
13.0,9.0,8.0,0.0,0.0
13.0,9.0,9.0,0.0,0.0
13.0,9.0,10.0,118.12317869256265,1200.0
13.0,10.0,1.0,-204.83797468074889,1200.0
13.0,10.0,2.0,-254.10651110220584,1200.0
13.0,10.0,3.0,0.0,0.0
13.0,10.0,4.0,0.0,0.0
13.0,10.0,5.0,0.0,0.0
13.0,10.0,6.0,0.0,0.0
13.0,10.0,7.0,0.0,0.0
13.0,10.0,8.0,0.0,0.0
13.0,10.0,9.0,-118.12317869256265,1200.0
13.0,10.0,10.0,0.0,0.0
14.0,1.0,1.0,0.0,0.0
14.0,1.0,2.0,-63.093467252436476,300.0
14.0,1.0,3.0,-712.6823153430087,990.0
14.0,1.0,4.0,0.0,0.0
14.0,1.0,5.0,0.0,0.0
14.0,1.0,6.0,0.0,0.0
14.0,1.0,7.0,0.0,0.0
14.0,1.0,8.0,0.0,0.0
14.0,1.0,9.0,0.0,0.0
14.0,1.0,10.0,235.38761959544507,1200.0
14.0,2.0,1.0,63.093467252436476,300.0
14.0,2.0,2.0,0.0,0.0
14.0,2.0,3.0,-649.5888480905722,800.0
14.0,2.0,4.0,-232.77125558559325,1195.0
14.0,2.0,5.0,0.0,0.0
14.0,2.0,6.0,-289.7966949241527,1100.0
14.0,2.0,7.0,0.0,0.0
14.0,2.0,8.0,0.0,0.0
14.0,2.0,9.0,0.0,0.0
14.0,2.0,10.0,298.48108684788156,1200.0
14.0,3.0,1.0,712.6823153430087,990.0
14.0,3.0,2.0,649.5888480905722,800.0
14.0,3.0,3.0,0.0,0.0
14.0,3.0,4.0,0.0,0.0
14.0,3.0,5.0,0.0,0.0
14.0,3.0,6.0,0.0,0.0
14.0,3.0,7.0,-120.20784683358062,1300.0
14.0,3.0,8.0,0.0,0.0
14.0,3.0,9.0,0.0,0.0
14.0,3.0,10.0,0.0,0.0
14.0,4.0,1.0,0.0,0.0
14.0,4.0,2.0,232.77125558559325,1195.0
14.0,4.0,3.0,0.0,0.0
14.0,4.0,4.0,0.0,0.0
14.0,4.0,5.0,8.220459652966184,753.0
14.0,4.0,6.0,-57.02543933855941,1500.0
14.0,4.0,7.0,0.0,0.0
14.0,4.0,8.0,0.0,0.0
14.0,4.0,9.0,0.0,0.0
14.0,4.0,10.0,0.0,0.0
14.0,5.0,1.0,0.0,0.0
14.0,5.0,2.0,0.0,0.0
14.0,5.0,3.0,0.0,0.0
14.0,5.0,4.0,-8.220459652966184,753.0
14.0,5.0,5.0,0.0,0.0
14.0,5.0,6.0,-65.24589899152534,870.0
14.0,5.0,7.0,0.0,0.0
14.0,5.0,8.0,34.055302854237425,740.0
14.0,5.0,9.0,391.57141319025413,450.0
14.0,5.0,10.0,0.0,0.0
14.0,6.0,1.0,0.0,0.0
14.0,6.0,2.0,289.7966949241527,1100.0
14.0,6.0,3.0,0.0,0.0
14.0,6.0,4.0,57.02543933855941,1500.0
14.0,6.0,5.0,65.24589899152534,870.0
14.0,6.0,6.0,0.0,0.0
14.0,6.0,7.0,-480.0,480.0
14.0,6.0,8.0,99.30120184576253,621.0
14.0,6.0,9.0,0.0,0.0
14.0,6.0,10.0,0.0,0.0
14.0,7.0,1.0,0.0,0.0
14.0,7.0,2.0,0.0,0.0
14.0,7.0,3.0,120.20784683358062,1300.0
14.0,7.0,4.0,0.0,0.0
14.0,7.0,5.0,0.0,0.0
14.0,7.0,6.0,480.0,480.0
14.0,7.0,7.0,0.0,0.0
14.0,7.0,8.0,0.0,0.0
14.0,7.0,9.0,0.0,0.0
14.0,7.0,10.0,0.0,0.0
14.0,8.0,1.0,0.0,0.0
14.0,8.0,2.0,0.0,0.0
14.0,8.0,3.0,0.0,0.0
14.0,8.0,4.0,0.0,0.0
14.0,8.0,5.0,-34.055302854237425,740.0
14.0,8.0,6.0,-99.30120184576253,621.0
14.0,8.0,7.0,0.0,0.0
14.0,8.0,8.0,0.0,0.0
14.0,8.0,9.0,0.0,0.0
14.0,8.0,10.0,0.0,0.0
14.0,9.0,1.0,0.0,0.0
14.0,9.0,2.0,0.0,0.0
14.0,9.0,3.0,0.0,0.0
14.0,9.0,4.0,0.0,0.0
14.0,9.0,5.0,-391.57141319025413,450.0
14.0,9.0,6.0,0.0,0.0
14.0,9.0,7.0,0.0,0.0
14.0,9.0,8.0,0.0,0.0
14.0,9.0,9.0,0.0,0.0
14.0,9.0,10.0,131.4604695902542,1200.0
14.0,10.0,1.0,-235.38761959544507,1200.0
14.0,10.0,2.0,-298.48108684788156,1200.0
14.0,10.0,3.0,0.0,0.0
14.0,10.0,4.0,0.0,0.0
14.0,10.0,5.0,0.0,0.0
14.0,10.0,6.0,0.0,0.0
14.0,10.0,7.0,0.0,0.0
14.0,10.0,8.0,0.0,0.0
14.0,10.0,9.0,-131.4604695902542,1200.0
14.0,10.0,10.0,0.0,0.0
15.0,1.0,1.0,0.0,0.0
15.0,1.0,2.0,-65.8919078475995,300.0
15.0,1.0,3.0,-706.3905999850734,990.0
15.0,1.0,4.0,0.0,0.0
15.0,1.0,5.0,0.0,0.0
15.0,1.0,6.0,0.0,0.0
15.0,1.0,7.0,0.0,0.0
15.0,1.0,8.0,0.0,0.0
15.0,1.0,9.0,0.0,0.0
15.0,1.0,10.0,233.24521883267292,1200.0
15.0,2.0,1.0,65.8919078475995,300.0
15.0,2.0,2.0,0.0,0.0
15.0,2.0,3.0,-640.4986921374739,800.0
15.0,2.0,4.0,-237.73575685733238,1195.0
15.0,2.0,5.0,0.0,0.0
15.0,2.0,6.0,-295.3505189330656,1100.0
15.0,2.0,7.0,0.0,0.0
15.0,2.0,8.0,0.0,0.0
15.0,2.0,9.0,0.0,0.0
15.0,2.0,10.0,299.13712668027244,1200.0
