BEGIN_DATE,PORTFOLIO_NAME,MW
3/13/2019 1:00:00 AM,PEC,7424
3/13/2019 1:00:00 PM,DEC,11355
3/13/2019 1:00:00 PM,PEC,9279
3/13/2019 2:00:00 AM,PEC,7209
3/13/2019 2:00:00 AM,DEC,10837
3/13/2019 2:00:00 PM,DEC,11063
3/13/2019 2:00:00 PM,PEC,8785
3/13/2019 3:00:00 AM,DEC,10476
3/13/2019 3:00:00 AM,PEC,6762
3/13/2019 3:00:00 PM,DEC,10903
3/13/2019 3:00:00 PM,PEC,8439
3/13/2019 4:00:00 AM,DEC,10053
3/13/2019 4:00:00 AM,PEC,6703
3/13/2019 4:00:00 PM,DEC,10663
3/13/2019 4:00:00 PM,PEC,8383
3/13/2019 5:00:00 AM,DEC,10210
3/13/2019 5:00:00 AM,PEC,6687
3/13/2019 5:00:00 PM,DEC,10540
3/13/2019 5:00:00 PM,PEC,8201
3/13/2019 6:00:00 AM,PEC,6706
3/13/2019 6:00:00 AM,DEC,10454
3/13/2019 6:00:00 PM,DEC,10371
3/13/2019 6:00:00 PM,PEC,8048
3/13/2019 7:00:00 AM,DEC,10725
3/13/2019 7:00:00 AM,PEC,6885
3/13/2019 7:00:00 PM,DEC,10292
3/13/2019 7:00:00 PM,PEC,7797
3/13/2019 8:00:00 AM,PEC,7550
3/13/2019 8:00:00 AM,DEC,10853
3/13/2019 8:00:00 PM,DEC,10294
3/13/2019 8:00:00 PM,PEC,7579
3/13/2019 9:00:00 AM,DEC,11104
3/13/2019 9:00:00 AM,PEC,8498
3/13/2019 9:00:00 PM,DEC,10225
3/13/2019 9:00:00 PM,PEC,7000
3/14/2019 10:00:00 AM,PEC,6715
3/14/2019 10:00:00 AM,DEC,11066
3/14/2019 10:00:00 PM,PEC,6377
3/14/2019 10:00:00 PM,DEC,10883
3/14/2019 11:00:00 AM,DEC,11026
3/14/2019 11:00:00 AM,PEC,6781
3/14/2019 11:00:00 PM,DEC,11091
3/14/2019 11:00:00 PM,PEC,6327
3/14/2019 12:00:00 AM,DEC,11094
3/14/2019 12:00:00 AM,PEC,6806
3/14/2019 12:00:00 PM,DEC,11154
3/14/2019 12:00:00 PM,PEC,7122
3/14/2019 1:00:00 AM,DEC,10947
3/14/2019 1:00:00 AM,PEC,6768
3/14/2019 1:00:00 PM,DEC,11074
3/14/2019 1:00:00 PM,PEC,7269
3/14/2019 2:00:00 AM,DEC,10849
3/14/2019 2:00:00 AM,PEC,6572
3/14/2019 2:00:00 PM,PEC,7515
3/14/2019 2:00:00 PM,DEC,10428
3/14/2019 3:00:00 AM,DEC,10383
3/14/2019 3:00:00 AM,PEC,6391
3/14/2019 3:00:00 PM,DEC,10048
3/14/2019 3:00:00 PM,PEC,7720
3/14/2019 4:00:00 AM,DEC,9931
3/14/2019 4:00:00 AM,PEC,6357
3/14/2019 4:00:00 PM,DEC,10025
3/14/2019 4:00:00 PM,PEC,7671
3/14/2019 5:00:00 AM,DEC,9851
3/14/2019 5:00:00 AM,PEC,6351
3/14/2019 5:00:00 PM,DEC,9970
3/14/2019 5:00:00 PM,PEC,7722
3/14/2019 6:00:00 AM,DEC,9855
3/14/2019 6:00:00 AM,PEC,6288
3/14/2019 6:00:00 PM,PEC,7696
3/14/2019 6:00:00 PM,DEC,9916
3/14/2019 7:00:00 AM,PEC,6283
3/14/2019 7:00:00 AM,DEC,9811
3/14/2019 7:00:00 PM,DEC,10058
3/14/2019 7:00:00 PM,PEC,7428
3/14/2019 8:00:00 AM,DEC,10164
3/14/2019 8:00:00 AM,PEC,6306
3/14/2019 8:00:00 PM,DEC,10177
3/14/2019 8:00:00 PM,PEC,7014
3/14/2019 9:00:00 AM,DEC,10493
3/14/2019 9:00:00 AM,PEC,6480
3/14/2019 9:00:00 PM,DEC,10443
3/14/2019 9:00:00 PM,PEC,6591
3/15/2019 10:00:00 AM,DEC,9921
3/15/2019 10:00:00 AM,PEC,6409
3/15/2019 10:00:00 PM,DEC,10401
3/15/2019 10:00:00 PM,PEC,6575
3/15/2019 11:00:00 AM,PEC,6601
3/15/2019 11:00:00 AM,DEC,10294
3/15/2019 11:00:00 PM,DEC,10419
3/15/2019 11:00:00 PM,PEC,6539
3/15/2019 12:00:00 AM,DEC,11074
3/15/2019 12:00:00 AM,PEC,6600
3/15/2019 12:00:00 PM,DEC,10430
3/15/2019 12:00:00 PM,PEC,6761
3/15/2019 1:00:00 AM,PEC,6697
3/15/2019 1:00:00 AM,DEC,10936
3/15/2019 1:00:00 PM,DEC,10216
3/15/2019 1:00:00 PM,PEC,7054
3/15/2019 2:00:00 AM,DEC,10264
3/15/2019 2:00:00 AM,PEC,6416
3/15/2019 2:00:00 PM,DEC,10002
3/15/2019 2:00:00 PM,PEC,7386
3/15/2019 3:00:00 AM,DEC,9600
3/15/2019 3:00:00 AM,PEC,6185
3/15/2019 3:00:00 PM,PEC,7586
3/15/2019 3:00:00 PM,DEC,9822
3/15/2019 4:00:00 AM,DEC,9391
3/15/2019 4:00:00 AM,PEC,6244
3/15/2019 4:00:00 PM,DEC,9744
3/15/2019 4:00:00 PM,PEC,7678
3/15/2019 5:00:00 AM,DEC,9257
3/15/2019 5:00:00 AM,PEC,6282
3/15/2019 5:00:00 PM,DEC,9803
3/15/2019 5:00:00 PM,PEC,7609
3/15/2019 6:00:00 AM,DEC,9230
3/15/2019 6:00:00 AM,PEC,6285
3/15/2019 6:00:00 PM,DEC,9921
3/15/2019 6:00:00 PM,PEC,7332
3/15/2019 7:00:00 AM,DEC,9137
3/15/2019 7:00:00 AM,PEC,6276
3/15/2019 7:00:00 PM,PEC,7084
3/15/2019 7:00:00 PM,DEC,10111
3/15/2019 8:00:00 AM,DEC,9138
3/15/2019 8:00:00 AM,PEC,6246
3/15/2019 8:00:00 PM,DEC,10137
3/15/2019 8:00:00 PM,PEC,6916
3/15/2019 9:00:00 AM,DEC,9350
3/15/2019 9:00:00 AM,PEC,6222
3/15/2019 9:00:00 PM,DEC,10282
3/15/2019 9:00:00 PM,PEC,6734
3/16/2019 10:00:00 AM,DEC,9749
3/16/2019 10:00:00 AM,PEC,5701
3/16/2019 10:00:00 PM,DEC,10032
3/16/2019 10:00:00 PM,PEC,5905
3/16/2019 11:00:00 AM,DEC,10230
3/16/2019 11:00:00 AM,PEC,5929
3/16/2019 11:00:00 PM,PEC,5904
3/16/2019 11:00:00 PM,DEC,10282
3/16/2019 12:00:00 AM,PEC,6520
3/16/2019 12:00:00 AM,DEC,10330
3/16/2019 12:00:00 PM,DEC,10588
3/16/2019 12:00:00 PM,PEC,6332
3/16/2019 1:00:00 AM,DEC,10176
3/16/2019 1:00:00 AM,PEC,6458
3/16/2019 1:00:00 PM,DEC,10520
3/16/2019 1:00:00 PM,PEC,6754
3/16/2019 2:00:00 AM,DEC,9986
3/16/2019 2:00:00 AM,PEC,6186
3/16/2019 2:00:00 PM,PEC,7098
3/16/2019 2:00:00 PM,DEC,10297
3/16/2019 3:00:00 AM,DEC,9846
3/16/2019 3:00:00 AM,PEC,5817
3/16/2019 3:00:00 PM,DEC,10040
3/16/2019 3:00:00 PM,PEC,6938
3/16/2019 4:00:00 AM,DEC,9732
3/16/2019 4:00:00 AM,PEC,5754
3/16/2019 4:00:00 PM,PEC,6955
3/16/2019 4:00:00 PM,DEC,9888
3/16/2019 5:00:00 AM,DEC,9514
3/16/2019 5:00:00 AM,PEC,5659
3/16/2019 5:00:00 PM,DEC,9859
3/16/2019 5:00:00 PM,PEC,6982
3/16/2019 6:00:00 AM,DEC,9448
3/16/2019 6:00:00 AM,PEC,5508
3/16/2019 6:00:00 PM,DEC,9832
3/16/2019 6:00:00 PM,PEC,6813
3/16/2019 7:00:00 AM,DEC,9453
3/16/2019 7:00:00 AM,PEC,5489
3/16/2019 7:00:00 PM,DEC,9840
3/16/2019 7:00:00 PM,PEC,6573
3/16/2019 8:00:00 AM,DEC,9575
3/16/2019 8:00:00 AM,PEC,5599
3/16/2019 8:00:00 PM,PEC,6358
3/16/2019 8:00:00 PM,DEC,9827
3/16/2019 9:00:00 AM,DEC,9619
3/16/2019 9:00:00 AM,PEC,5698
3/16/2019 9:00:00 PM,DEC,9829
3/16/2019 9:00:00 PM,PEC,6097
3/17/2019 10:00:00 AM,DEC,10958
3/17/2019 10:00:00 AM,PEC,6197
3/17/2019 10:00:00 PM,DEC,9960
3/17/2019 10:00:00 PM,PEC,5782
3/17/2019 11:00:00 AM,DEC,11108
3/17/2019 11:00:00 AM,PEC,6665
3/17/2019 11:00:00 PM,DEC,10065
3/17/2019 11:00:00 PM,PEC,5851
3/17/2019 12:00:00 AM,DEC,10353
3/17/2019 12:00:00 AM,PEC,6172
3/17/2019 12:00:00 PM,PEC,7032
3/17/2019 12:00:00 PM,DEC,11157
3/17/2019 1:00:00 AM,DEC,10338
3/17/2019 1:00:00 AM,PEC,6209
3/17/2019 1:00:00 PM,DEC,11268
3/17/2019 1:00:00 PM,PEC,7283
3/17/2019 2:00:00 AM,DEC,10337
3/17/2019 2:00:00 AM,PEC,6129
3/17/2019 2:00:00 PM,PEC,7381
3/17/2019 2:00:00 PM,DEC,11195
3/17/2019 3:00:00 AM,DEC,10342
3/17/2019 3:00:00 AM,PEC,6017
3/17/2019 3:00:00 PM,DEC,10637
3/17/2019 3:00:00 PM,PEC,7537
3/17/2019 4:00:00 AM,DEC,10316
3/17/2019 4:00:00 AM,PEC,5986
3/17/2019 4:00:00 PM,DEC,10284
3/17/2019 4:00:00 PM,PEC,7715
3/17/2019 5:00:00 AM,DEC,10318
3/17/2019 5:00:00 AM,PEC,5979
3/17/2019 5:00:00 PM,PEC,7509
3/17/2019 5:00:00 PM,DEC,10122
3/17/2019 6:00:00 AM,DEC,10441
3/17/2019 6:00:00 AM,PEC,5944
3/17/2019 6:00:00 PM,DEC,9957
3/17/2019 6:00:00 PM,PEC,7272
3/17/2019 7:00:00 AM,DEC,10569
3/17/2019 7:00:00 AM,PEC,6015
3/17/2019 7:00:00 PM,DEC,10019
3/17/2019 7:00:00 PM,PEC,7037
3/17/2019 8:00:00 AM,DEC,10690
3/17/2019 8:00:00 AM,PEC,6054
3/17/2019 8:00:00 PM,DEC,10013
3/17/2019 8:00:00 PM,PEC,6991
3/17/2019 9:00:00 AM,DEC,10862
3/17/2019 9:00:00 AM,PEC,6158
3/17/2019 9:00:00 PM,PEC,6389
3/17/2019 9:00:00 PM,DEC,9851
3/18/2019 10:00:00 AM,DEC,12166
3/18/2019 10:00:00 AM,PEC,7529
3/18/2019 10:00:00 PM,DEC,11000
3/18/2019 10:00:00 PM,PEC,6535
3/18/2019 11:00:00 AM,DEC,12606
3/18/2019 11:00:00 AM,PEC,7729
3/18/2019 11:00:00 PM,PEC,6631
3/18/2019 11:00:00 PM,DEC,11127
3/18/2019 12:00:00 AM,DEC,10253
3/18/2019 12:00:00 AM,PEC,6107
3/18/2019 12:00:00 PM,DEC,12488
3/18/2019 12:00:00 PM,PEC,7568
3/18/2019 1:00:00 AM,DEC,10209
3/18/2019 1:00:00 AM,PEC,6018
3/18/2019 1:00:00 PM,PEC,7154
3/18/2019 1:00:00 PM,DEC,12276
3/18/2019 2:00:00 AM,PEC,5942
3/18/2019 2:00:00 AM,DEC,10083
3/18/2019 2:00:00 PM,DEC,11897
3/18/2019 2:00:00 PM,PEC,7285
3/18/2019 3:00:00 AM,DEC,10190
3/18/2019 3:00:00 AM,PEC,5863
3/18/2019 3:00:00 PM,DEC,11620
3/18/2019 3:00:00 PM,PEC,7575
3/18/2019 4:00:00 AM,DEC,10317
3/18/2019 4:00:00 AM,PEC,5810
3/18/2019 4:00:00 PM,PEC,7711
3/18/2019 4:00:00 PM,DEC,11460
3/18/2019 5:00:00 AM,DEC,10502
3/18/2019 5:00:00 AM,PEC,5890
3/18/2019 5:00:00 PM,DEC,11208
3/18/2019 5:00:00 PM,PEC,7668
3/18/2019 6:00:00 AM,DEC,10746
3/18/2019 6:00:00 AM,PEC,5970
3/18/2019 6:00:00 PM,PEC,7335
3/18/2019 6:00:00 PM,DEC,11126
3/18/2019 7:00:00 AM,DEC,11423
3/18/2019 7:00:00 AM,PEC,5969
3/18/2019 7:00:00 PM,DEC,11017
3/18/2019 7:00:00 PM,PEC,7213
3/18/2019 8:00:00 AM,DEC,11678
3/18/2019 8:00:00 AM,PEC,6267
3/18/2019 8:00:00 PM,DEC,11181
3/18/2019 8:00:00 PM,PEC,7151
3/18/2019 9:00:00 AM,DEC,11917
3/18/2019 9:00:00 AM,PEC,6904
3/18/2019 9:00:00 PM,DEC,11071
3/18/2019 9:00:00 PM,PEC,6937
3/19/2019 10:00:00 AM,DEC,12515
3/19/2019 10:00:00 AM,PEC,8178
3/19/2019 10:00:00 PM,PEC,7077
3/19/2019 10:00:00 PM,DEC,10828
3/19/2019 11:00:00 AM,DEC,12836
3/19/2019 11:00:00 AM,PEC,8677
3/19/2019 11:00:00 PM,DEC,11302
3/19/2019 11:00:00 PM,PEC,6851
3/19/2019 12:00:00 AM,DEC,11214
3/19/2019 12:00:00 AM,PEC,7165
3/19/2019 12:00:00 PM,DEC,12931
3/19/2019 12:00:00 PM,PEC,8983
3/19/2019 1:00:00 AM,PEC,7263
3/19/2019 1:00:00 AM,DEC,11063
3/19/2019 1:00:00 PM,DEC,12330
3/19/2019 1:00:00 PM,PEC,9154
3/19/2019 2:00:00 AM,DEC,11045
3/19/2019 2:00:00 AM,PEC,7114
3/19/2019 2:00:00 PM,DEC,11167
3/19/2019 2:00:00 PM,PEC,9007
3/19/2019 3:00:00 AM,PEC,6950
3/19/2019 3:00:00 AM,DEC,10946
3/19/2019 3:00:00 PM,DEC,10786
3/19/2019 3:00:00 PM,PEC,8703
3/19/2019 4:00:00 AM,DEC,10621
3/19/2019 4:00:00 AM,PEC,6632
3/19/2019 4:00:00 PM,DEC,10485
3/19/2019 4:00:00 PM,PEC,8708
3/19/2019 5:00:00 AM,DEC,10579
3/19/2019 5:00:00 AM,PEC,6515
3/19/2019 5:00:00 PM,DEC,10390
3/19/2019 5:00:00 PM,PEC,8339
3/19/2019 6:00:00 AM,DEC,10712
3/19/2019 6:00:00 AM,PEC,6461
3/19/2019 6:00:00 PM,DEC,10189
3/19/2019 6:00:00 PM,PEC,8227
3/19/2019 7:00:00 AM,PEC,6377
3/19/2019 7:00:00 AM,DEC,11037
3/19/2019 7:00:00 PM,DEC,10131
3/19/2019 7:00:00 PM,PEC,7954
3/19/2019 8:00:00 AM,DEC,11221
3/19/2019 8:00:00 AM,PEC,6506
3/19/2019 8:00:00 PM,DEC,10175
3/19/2019 8:00:00 PM,PEC,7757
3/19/2019 9:00:00 AM,DEC,11531
3/19/2019 9:00:00 AM,PEC,7345
3/19/2019 9:00:00 PM,DEC,10421
3/19/2019 9:00:00 PM,PEC,7544
3/2/2019 10:00:00 AM,DEC,11100
3/2/2019 10:00:00 AM,PEC,5991
3/2/2019 10:00:00 PM,DEC,10444
3/2/2019 10:00:00 PM,PEC,6372
3/2/2019 11:00:00 AM,PEC,6186
3/2/2019 11:00:00 AM,DEC,11218
3/2/2019 11:00:00 PM,DEC,10629
3/2/2019 11:00:00 PM,PEC,6296
3/2/2019 12:00:00 AM,DEC,12030
3/2/2019 12:00:00 AM,PEC,7005
3/2/2019 12:00:00 PM,DEC,11325
3/2/2019 12:00:00 PM,PEC,6492
3/2/2019 1:00:00 AM,PEC,6850
3/2/2019 1:00:00 AM,DEC,11730
3/2/2019 1:00:00 PM,DEC,11446
3/2/2019 1:00:00 PM,PEC,6866
3/2/2019 2:00:00 AM,DEC,11464
3/2/2019 2:00:00 AM,PEC,6706
3/2/2019 2:00:00 PM,DEC,11534
3/2/2019 2:00:00 PM,PEC,7017
3/2/2019 3:00:00 AM,DEC,11386
3/2/2019 3:00:00 AM,PEC,6416
3/2/2019 3:00:00 PM,PEC,7466
3/2/2019 3:00:00 PM,DEC,11385
3/2/2019 4:00:00 AM,DEC,11334
3/2/2019 4:00:00 AM,PEC,6189
3/2/2019 4:00:00 PM,DEC,10738
3/2/2019 4:00:00 PM,PEC,7630
3/2/2019 5:00:00 AM,DEC,11126
3/2/2019 5:00:00 AM,PEC,6118
3/2/2019 5:00:00 PM,DEC,10399
3/2/2019 5:00:00 PM,PEC,7689
3/2/2019 6:00:00 AM,DEC,10809
3/2/2019 6:00:00 AM,PEC,6032
3/2/2019 6:00:00 PM,DEC,10224
3/2/2019 6:00:00 PM,PEC,7714
3/2/2019 7:00:00 AM,DEC,10703
3/2/2019 7:00:00 AM,PEC,6017
3/2/2019 7:00:00 PM,PEC,7494
3/2/2019 7:00:00 PM,DEC,10001
3/2/2019 8:00:00 AM,DEC,10699
3/2/2019 8:00:00 AM,PEC,5986
3/2/2019 8:00:00 PM,DEC,10047
3/2/2019 8:00:00 PM,PEC,7106
3/2/2019 9:00:00 AM,DEC,10925
3/2/2019 9:00:00 AM,PEC,5878
3/2/2019 9:00:00 PM,PEC,6839
3/2/2019 9:00:00 PM,DEC,10322
3/20/2019 10:00:00 AM,DEC,12507
3/20/2019 10:00:00 AM,PEC,8516
3/20/2019 10:00:00 PM,DEC,11809
3/20/2019 10:00:00 PM,PEC,6884
3/20/2019 11:00:00 AM,DEC,12877
3/20/2019 11:00:00 AM,PEC,8720
3/20/2019 11:00:00 PM,PEC,7090
3/20/2019 11:00:00 PM,DEC,11893
3/20/2019 12:00:00 AM,PEC,7098
3/20/2019 12:00:00 AM,DEC,11470
3/20/2019 12:00:00 PM,DEC,12523
3/20/2019 12:00:00 PM,PEC,8618
3/20/2019 1:00:00 AM,DEC,11393
3/20/2019 1:00:00 AM,PEC,7264
3/20/2019 1:00:00 PM,DEC,12259
3/20/2019 1:00:00 PM,PEC,8208
3/20/2019 2:00:00 AM,DEC,11234
3/20/2019 2:00:00 AM,PEC,7255
3/20/2019 2:00:00 PM,PEC,7867
3/20/2019 2:00:00 PM,DEC,12139
3/20/2019 3:00:00 AM,DEC,11093
3/20/2019 3:00:00 AM,PEC,7028
3/20/2019 3:00:00 PM,DEC,11649
3/20/2019 3:00:00 PM,PEC,7634
3/20/2019 4:00:00 AM,DEC,10804
3/20/2019 4:00:00 AM,PEC,6696
3/20/2019 4:00:00 PM,PEC,7433
3/20/2019 4:00:00 PM,DEC,11410
3/20/2019 5:00:00 AM,DEC,10797
3/20/2019 5:00:00 AM,PEC,6706
3/20/2019 5:00:00 PM,DEC,11518
3/20/2019 5:00:00 PM,PEC,7133
3/20/2019 6:00:00 AM,DEC,10926
3/20/2019 6:00:00 AM,PEC,6740
3/20/2019 6:00:00 PM,DEC,11303
3/20/2019 6:00:00 PM,PEC,6945
3/20/2019 7:00:00 AM,DEC,11062
3/20/2019 7:00:00 AM,PEC,6828
3/20/2019 7:00:00 PM,DEC,11195
3/20/2019 7:00:00 PM,PEC,6873
3/20/2019 8:00:00 AM,DEC,11400
3/20/2019 8:00:00 AM,PEC,7073
3/20/2019 8:00:00 PM,PEC,6784
3/20/2019 8:00:00 PM,DEC,11432
3/20/2019 9:00:00 AM,DEC,11797
3/20/2019 9:00:00 AM,PEC,7899
3/20/2019 9:00:00 PM,DEC,11779
3/20/2019 9:00:00 PM,PEC,6776
3/21/2019 10:00:00 AM,DEC,12106
3/21/2019 10:00:00 AM,PEC,7176
3/21/2019 10:00:00 PM,DEC,11809
3/21/2019 10:00:00 PM,PEC,6317
3/21/2019 11:00:00 AM,PEC,7412
3/21/2019 11:00:00 AM,DEC,12552
3/21/2019 11:00:00 PM,DEC,11902
3/21/2019 11:00:00 PM,PEC,6351
3/21/2019 12:00:00 AM,DEC,11903
3/21/2019 12:00:00 AM,PEC,7117
3/21/2019 12:00:00 PM,DEC,12486
3/21/2019 12:00:00 PM,PEC,7604
3/21/2019 1:00:00 AM,PEC,7063
3/21/2019 1:00:00 AM,DEC,11686
3/21/2019 1:00:00 PM,DEC,12111
3/21/2019 1:00:00 PM,PEC,7691
3/21/2019 2:00:00 AM,DEC,11024
3/21/2019 2:00:00 AM,PEC,6829
3/21/2019 2:00:00 PM,DEC,11912
3/21/2019 2:00:00 PM,PEC,7312
3/21/2019 3:00:00 AM,DEC,10549
3/21/2019 3:00:00 AM,PEC,6252
3/21/2019 3:00:00 PM,DEC,11675
3/21/2019 3:00:00 PM,PEC,6950
3/21/2019 4:00:00 AM,DEC,10447
3/21/2019 4:00:00 AM,PEC,5945
3/21/2019 4:00:00 PM,DEC,11369
3/21/2019 4:00:00 PM,PEC,6883
3/21/2019 5:00:00 AM,PEC,5868
3/21/2019 5:00:00 AM,DEC,10377
3/21/2019 5:00:00 PM,DEC,11386
3/21/2019 5:00:00 PM,PEC,7139
3/21/2019 6:00:00 AM,DEC,10299
3/21/2019 6:00:00 AM,PEC,5844
3/21/2019 6:00:00 PM,DEC,10990
3/21/2019 6:00:00 PM,PEC,7065
3/21/2019 7:00:00 AM,DEC,10150
3/21/2019 7:00:00 AM,PEC,5834
3/21/2019 7:00:00 PM,DEC,10942
3/21/2019 7:00:00 PM,PEC,7011
3/21/2019 8:00:00 AM,DEC,10262
3/21/2019 8:00:00 AM,PEC,6150
3/21/2019 8:00:00 PM,DEC,11155
3/21/2019 8:00:00 PM,PEC,6882
3/21/2019 9:00:00 AM,PEC,6715
3/21/2019 9:00:00 AM,DEC,10902
3/21/2019 9:00:00 PM,DEC,11453
3/21/2019 9:00:00 PM,PEC,6726
3/22/2019 10:00:00 AM,DEC,12057
3/22/2019 10:00:00 AM,PEC,7305
3/22/2019 10:00:00 PM,DEC,10854
3/22/2019 10:00:00 PM,PEC,6189
3/22/2019 11:00:00 AM,PEC,7544
3/22/2019 11:00:00 AM,DEC,12343
3/22/2019 11:00:00 PM,DEC,10916
3/22/2019 11:00:00 PM,PEC,6046
3/22/2019 12:00:00 AM,DEC,11945
3/22/2019 12:00:00 AM,PEC,6578
3/22/2019 12:00:00 PM,DEC,12027
3/22/2019 12:00:00 PM,PEC,7678
3/22/2019 1:00:00 AM,DEC,11919
3/22/2019 1:00:00 AM,PEC,6548
3/22/2019 1:00:00 PM,PEC,7472
3/22/2019 1:00:00 PM,DEC,11869
3/22/2019 2:00:00 AM,PEC,6315
3/22/2019 2:00:00 AM,DEC,11453
3/22/2019 2:00:00 PM,DEC,11493
3/22/2019 2:00:00 PM,PEC,7567
3/22/2019 3:00:00 AM,DEC,11109
3/22/2019 3:00:00 AM,PEC,6091
3/22/2019 3:00:00 PM,DEC,11212
3/22/2019 3:00:00 PM,PEC,7384
3/22/2019 4:00:00 AM,DEC,11066
3/22/2019 4:00:00 AM,PEC,6001
3/22/2019 4:00:00 PM,DEC,11005
3/22/2019 4:00:00 PM,PEC,7442
3/22/2019 5:00:00 AM,DEC,10955
3/22/2019 5:00:00 AM,PEC,5969
3/22/2019 5:00:00 PM,DEC,10963
3/22/2019 5:00:00 PM,PEC,7433
3/22/2019 6:00:00 AM,DEC,11025
3/22/2019 6:00:00 AM,PEC,5987
3/22/2019 6:00:00 PM,PEC,7383
3/22/2019 6:00:00 PM,DEC,10807
3/22/2019 7:00:00 AM,DEC,11254
3/22/2019 7:00:00 AM,PEC,6004
3/22/2019 7:00:00 PM,DEC,10523
3/22/2019 7:00:00 PM,PEC,7471
3/22/2019 8:00:00 AM,DEC,11551
3/22/2019 8:00:00 AM,PEC,6283
3/22/2019 8:00:00 PM,PEC,7197
3/22/2019 8:00:00 PM,DEC,10586
3/22/2019 9:00:00 AM,DEC,11859
3/22/2019 9:00:00 AM,PEC,6992
3/22/2019 9:00:00 PM,DEC,10923
3/22/2019 9:00:00 PM,PEC,6665
3/23/2019 10:00:00 AM,DEC,9874
3/23/2019 10:00:00 AM,PEC,7307
3/23/2019 10:00:00 PM,PEC,6417
3/23/2019 10:00:00 PM,DEC,9288
3/23/2019 11:00:00 AM,PEC,7410
3/23/2019 11:00:00 AM,DEC,10043
3/23/2019 11:00:00 PM,DEC,9453
3/23/2019 11:00:00 PM,PEC,6221
3/23/2019 12:00:00 AM,DEC,10925
3/23/2019 12:00:00 AM,PEC,6496
3/23/2019 12:00:00 PM,DEC,10077
3/23/2019 12:00:00 PM,PEC,7979
3/23/2019 1:00:00 AM,DEC,10603
3/23/2019 1:00:00 AM,PEC,6515
3/23/2019 1:00:00 PM,PEC,8518
3/23/2019 1:00:00 PM,DEC,10030
3/23/2019 2:00:00 AM,DEC,10361
3/23/2019 2:00:00 AM,PEC,6398
3/23/2019 2:00:00 PM,DEC,9672
3/23/2019 2:00:00 PM,PEC,8043
3/23/2019 3:00:00 AM,DEC,10088
3/23/2019 3:00:00 AM,PEC,6206
3/23/2019 3:00:00 PM,PEC,7913
3/23/2019 3:00:00 PM,DEC,9196
3/23/2019 4:00:00 AM,DEC,9641
3/23/2019 4:00:00 AM,PEC,5988
3/23/2019 4:00:00 PM,DEC,9058
3/23/2019 4:00:00 PM,PEC,7966
3/23/2019 5:00:00 AM,DEC,9443
3/23/2019 5:00:00 AM,PEC,5945
3/23/2019 5:00:00 PM,DEC,8846
3/23/2019 5:00:00 PM,PEC,7768
3/23/2019 6:00:00 AM,DEC,9472
3/23/2019 6:00:00 AM,PEC,5968
3/23/2019 6:00:00 PM,DEC,8946
3/23/2019 6:00:00 PM,PEC,7727
3/23/2019 7:00:00 AM,DEC,9479
3/23/2019 7:00:00 AM,PEC,6219
3/23/2019 7:00:00 PM,PEC,7580
3/23/2019 7:00:00 PM,DEC,8893
3/23/2019 8:00:00 AM,DEC,9395
3/23/2019 8:00:00 AM,PEC,6788
3/23/2019 8:00:00 PM,DEC,8912
3/23/2019 8:00:00 PM,PEC,7428
3/23/2019 9:00:00 AM,DEC,9521
3/23/2019 9:00:00 AM,PEC,7087
3/23/2019 9:00:00 PM,DEC,9013
3/23/2019 9:00:00 PM,PEC,6999
3/24/2019 10:00:00 AM,DEC,10856
3/24/2019 10:00:00 AM,PEC,7247
3/24/2019 10:00:00 PM,DEC,9082
3/24/2019 10:00:00 PM,PEC,6110
3/24/2019 11:00:00 AM,DEC,10987
3/24/2019 11:00:00 AM,PEC,7306
3/24/2019 11:00:00 PM,PEC,6042
3/24/2019 11:00:00 PM,DEC,9603
3/24/2019 12:00:00 AM,DEC,9593
3/24/2019 12:00:00 AM,PEC,6383
3/24/2019 12:00:00 PM,DEC,11008
3/24/2019 12:00:00 PM,PEC,7812
3/24/2019 1:00:00 AM,DEC,9602
3/24/2019 1:00:00 AM,PEC,6412
3/24/2019 1:00:00 PM,PEC,8058
3/24/2019 1:00:00 PM,DEC,10515
3/24/2019 2:00:00 AM,DEC,9672
3/24/2019 2:00:00 AM,PEC,6389
3/24/2019 2:00:00 PM,DEC,9822
3/24/2019 2:00:00 PM,PEC,7241
3/24/2019 3:00:00 AM,DEC,9624
3/24/2019 3:00:00 AM,PEC,6215
3/24/2019 3:00:00 PM,DEC,9323
3/24/2019 3:00:00 PM,PEC,7382
3/24/2019 4:00:00 AM,PEC,5924
3/24/2019 4:00:00 AM,DEC,9537
3/24/2019 4:00:00 PM,DEC,8916
3/24/2019 4:00:00 PM,PEC,7477
3/24/2019 5:00:00 AM,DEC,9554
3/24/2019 5:00:00 AM,PEC,5946
3/24/2019 5:00:00 PM,DEC,8701
3/24/2019 5:00:00 PM,PEC,7494
3/24/2019 6:00:00 AM,DEC,9559
3/24/2019 6:00:00 AM,PEC,6215
3/24/2019 6:00:00 PM,DEC,8605
3/24/2019 6:00:00 PM,PEC,7380
3/24/2019 7:00:00 AM,DEC,9762
3/24/2019 7:00:00 AM,PEC,6416
3/24/2019 7:00:00 PM,DEC,8560
3/24/2019 7:00:00 PM,PEC,7302
3/24/2019 8:00:00 AM,PEC,6479
3/24/2019 8:00:00 AM,DEC,10230
3/24/2019 8:00:00 PM,DEC,8563
3/24/2019 8:00:00 PM,PEC,7202
