Day,Hour,StorageUniID,Name,Power,EnergyLimit,Charge_St,Discharge_St,Idle_St,storgChrgPwr,storgDiscPwr,storgSOC,storgResUp,storgResDn
1,24,7,JOCA_PS03,155,1867.46988,1,0,0,0,0,641.9539759,0,0
1,24,8,JOCA_PS04,155,1867.46988,1,0,0,0,0,877.5059759,0,0
1,25,1,BADC_PS01,250,3012.048193,1,0,0,0,0,1550.682719,0,250
1,25,2,BADC_PS02,250,3012.048193,1,0,0,500,0,1399.995639,0,250
1,25,3,BADC_PS03,250,3012.048193,1,0,0,103.0977948,0,1343.163244,0,250
1,25,4,BADC_PS04,250,3012.048193,1,0,0,500,0,2416.682719,0,250
1,25,5,JOCA_PS01,155,1867.46988,1,0,0,310,0,1215.37188,0,155
1,25,6,JOCA_PS02,155,1867.46988,1,0,0,310,0,1229.883286,0,155
1,25,7,JOCA_PS03,155,1867.46988,1,0,0,310,0,910.4139759,0,155
1,25,8,JOCA_PS04,155,1867.46988,1,0,0,96.90220524,0,961.4232856,0,155
1,26,1,BADC_PS01,250,3012.048193,1,0,0,500,0,1983.682719,0,250
1,26,2,BADC_PS02,250,3012.048193,1,0,0,489.9789168,0,1824.317381,0,250
1,26,3,BADC_PS03,250,3012.048193,1,0,0,239.6298779,0,1550.682719,0,250
1,26,4,BADC_PS04,250,3012.048193,1,0,0,437.489,0,2795.548193,0,187.489
1,26,5,JOCA_PS01,155,1867.46988,1,0,0,155,0,1349.60188,0,0
1,26,6,JOCA_PS02,155,1867.46988,1,0,0,310,0,1498.343286,0,155
1,26,7,JOCA_PS03,155,1867.46988,1,0,0,58.90220524,0,961.4232856,0,155
1,26,8,JOCA_PS04,155,1867.46988,1,0,0,310,0,1229.883286,0,155
1,27,1,BADC_PS01,250,3012.048193,1,0,0,500,0,2416.682719,0,250
1,27,2,BADC_PS02,250,3012.048193,1,0,0,250,0,2040.817381,0,0
1,27,3,BADC_PS03,250,3012.048193,1,0,0,500,0,1983.682719,0,250
1,27,4,BADC_PS04,250,3012.048193,1,0,0,250,0,3012.048193,0,0
1,27,5,JOCA_PS01,155,1867.46988,1,0,0,171.75682,0,1498.343286,0,16.75682
1,27,6,JOCA_PS02,155,1867.46988,1,0,0,271.24318,0,1733.23988,0,116.24318
1,27,7,JOCA_PS03,155,1867.46988,1,0,0,310,0,1229.883286,0,155
1,27,8,JOCA_PS04,155,1867.46988,1,0,0,310,0,1498.343286,0,155
1,28,1,BADC_PS01,250,3012.048193,1,0,0,437.489,0,2795.548193,0,187.489
1,28,2,BADC_PS02,250,3012.048193,1,0,0,434.02464,0,2416.682719,0,250
1,28,3,BADC_PS03,250,3012.048193,1,0,0,500,0,2416.682719,0,250
1,28,4,BADC_PS04,250,3012.048193,0,1,0,0,0,3012.048193,0,0
1,28,5,JOCA_PS01,155,1867.46988,1,0,0,271.24318,0,1733.23988,0,116.24318
1,28,6,JOCA_PS02,155,1867.46988,1,0,0,155,0,1867.46988,0,0
1,28,7,JOCA_PS03,155,1867.46988,1,0,0,310,0,1498.343286,0,155
1,28,8,JOCA_PS04,155,1867.46988,1,0,0,271.24318,0,1733.23988,0,116.24318
1,29,1,BADC_PS01,250,3012.048193,1,0,0,250,0,3012.048193,0,0
1,29,2,BADC_PS02,250,3012.048193,1,0,0,437.489,0,2795.548193,0,187.489
1,29,3,BADC_PS03,250,3012.048193,1,0,0,437.489,0,2795.548193,0,187.489
1,29,4,BADC_PS04,250,3012.048193,0,1,0,0,0,3012.048193,0,0
1,29,5,JOCA_PS01,155,1867.46988,1,0,0,155,0,1867.46988,0,0
1,29,6,JOCA_PS02,155,1867.46988,0,1,0,0,0,1867.46988,0,0
1,29,7,JOCA_PS03,155,1867.46988,1,0,0,271.24318,0,1733.23988,0,116.24318
1,29,8,JOCA_PS04,155,1867.46988,1,0,0,155,0,1867.46988,0,0
1,30,1,BADC_PS01,250,3012.048193,0,1,0,0,0,3012.048193,0,0
1,30,2,BADC_PS02,250,3012.048193,1,0,0,250,0,3012.048193,0,0
1,30,3,BADC_PS03,250,3012.048193,1,0,0,250,0,3012.048193,0,0
1,30,4,BADC_PS04,250,3012.048193,0,1,0,0,0,3012.048193,0,0
1,30,5,JOCA_PS01,155,1867.46988,0,1,0,0,0,1867.46988,0,0
1,30,6,JOCA_PS02,155,1867.46988,0,1,0,0,0,1867.46988,0,0
1,30,7,JOCA_PS03,155,1867.46988,1,0,0,155,0,1867.46988,0,0
1,30,8,JOCA_PS04,155,1867.46988,0,1,0,0,0,1867.46988,0,0
1,31,1,BADC_PS01,250,3012.048193,0,1,0,0,0,3012.048193,250,0
1,31,2,BADC_PS02,250,3012.048193,0,1,0,0,0,3012.048193,250,0
1,31,3,BADC_PS03,250,3012.048193,0,1,0,0,0,3012.048193,250,0
1,31,4,BADC_PS04,250,3012.048193,0,1,0,0,0,3012.048193,250,0
1,31,5,JOCA_PS01,155,1867.46988,0,1,0,0,0,1867.46988,155,0
